filename,test_name,test_id,issue_severity,issue_confidence,issue_text,line_number,line_range,more_info
edb6b5fb7e4f1a7ea07b.py,subprocess_without_shell_equals_true,B603,LOW,HIGH,subprocess call - check for execution of untrusted input.,39,[39],https://bandit.readthedocs.io/en/latest/plugins/b603_subprocess_without_shell_equals_true.html
edc8e54b9e462c0783de.py,start_process_with_a_shell,B605,HIGH,HIGH,"Starting a process with a shell, possible injection detected, security issue.",100,[100],https://bandit.readthedocs.io/en/latest/plugins/b605_start_process_with_a_shell.html
edd68921d49f2daf86a31017c50c0be7.py,blacklist,B404,LOW,HIGH,Consider possible security implications associated with check_output module.,50,[50],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_imports.html#b404-import-subprocess
edd68921d49f2daf86a31017c50c0be7.py,hardcoded_tmp_directory,B108,MEDIUM,MEDIUM,Probable insecure usage of temp file/directory.,133,[133],https://bandit.readthedocs.io/en/latest/plugins/b108_hardcoded_tmp_directory.html
edd68921d49f2daf86a31017c50c0be7.py,subprocess_without_shell_equals_true,B603,LOW,HIGH,subprocess call - check for execution of untrusted input.,239,[239],https://bandit.readthedocs.io/en/latest/plugins/b603_subprocess_without_shell_equals_true.html
ede5b6b793f02bd966a6a7502c0a7fbf.py,hardcoded_password_string,B105,LOW,MEDIUM,Possible hardcoded password: 'youR_B0t_P4ssw0rD',6,"[6, 7]",https://bandit.readthedocs.io/en/latest/plugins/b105_hardcoded_password_string.html
edef1011b6886615c01a.py,hardcoded_bind_all_interfaces,B104,MEDIUM,MEDIUM,Possible binding to all interfaces.,56,[56],https://bandit.readthedocs.io/en/latest/plugins/b104_hardcoded_bind_all_interfaces.html
ee765f0abc8f1de6934c.py,blacklist,B404,LOW,HIGH,Consider possible security implications associated with subprocess module.,7,[7],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_imports.html#b404-import-subprocess
ee765f0abc8f1de6934c.py,subprocess_popen_with_shell_equals_true,B602,HIGH,HIGH,"subprocess call with shell=True identified, security issue.",26,"[25, 26]",https://bandit.readthedocs.io/en/latest/plugins/b602_subprocess_popen_with_shell_equals_true.html
eeff174666cce8ca67ae73d44d93054a.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,62,"[62, 63, 64]",https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
eeff174666cce8ca67ae73d44d93054a.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,110,[110],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
ef26915065225df65c1187562eca7ec4.py,blacklist,B311,LOW,HIGH,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,19,[19],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b311-random
ef26915065225df65c1187562eca7ec4.py,blacklist,B311,LOW,HIGH,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,71,[71],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b311-random
ef407a599f0f549f62d91c3a00dcfb6c.py,blacklist,B404,LOW,HIGH,Consider possible security implications associated with subprocess module.,18,[18],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_imports.html#b404-import-subprocess
ef407a599f0f549f62d91c3a00dcfb6c.py,subprocess_popen_with_shell_equals_true,B602,HIGH,HIGH,"subprocess call with shell=True identified, security issue.",128,[128],https://bandit.readthedocs.io/en/latest/plugins/b602_subprocess_popen_with_shell_equals_true.html
ef4331807c9e9f53e74687da4320072e.py,blacklist,B322,HIGH,HIGH,"The input method in Python 2 will read from standard input, evaluate and run the resulting string as python source code. This is similar, though in many ways worse, then using eval. On Python 2, use raw_input instead, input is safe in Python 3.",4,[4],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b322-input
ef4331807c9e9f53e74687da4320072e.py,blacklist,B322,HIGH,HIGH,"The input method in Python 2 will read from standard input, evaluate and run the resulting string as python source code. This is similar, though in many ways worse, then using eval. On Python 2, use raw_input instead, input is safe in Python 3.",5,[5],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b322-input
ef4331807c9e9f53e74687da4320072e.py,blacklist,B322,HIGH,HIGH,"The input method in Python 2 will read from standard input, evaluate and run the resulting string as python source code. This is similar, though in many ways worse, then using eval. On Python 2, use raw_input instead, input is safe in Python 3.",9,[9],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b322-input
ef4331807c9e9f53e74687da4320072e.py,blacklist,B322,HIGH,HIGH,"The input method in Python 2 will read from standard input, evaluate and run the resulting string as python source code. This is similar, though in many ways worse, then using eval. On Python 2, use raw_input instead, input is safe in Python 3.",19,[19],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b322-input
ef4331807c9e9f53e74687da4320072e.py,blacklist,B322,HIGH,HIGH,"The input method in Python 2 will read from standard input, evaluate and run the resulting string as python source code. This is similar, though in many ways worse, then using eval. On Python 2, use raw_input instead, input is safe in Python 3.",34,[34],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b322-input
ef4331807c9e9f53e74687da4320072e.py,blacklist,B322,HIGH,HIGH,"The input method in Python 2 will read from standard input, evaluate and run the resulting string as python source code. This is similar, though in many ways worse, then using eval. On Python 2, use raw_input instead, input is safe in Python 3.",63,[63],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b322-input
ef4331807c9e9f53e74687da4320072e.py,blacklist,B322,HIGH,HIGH,"The input method in Python 2 will read from standard input, evaluate and run the resulting string as python source code. This is similar, though in many ways worse, then using eval. On Python 2, use raw_input instead, input is safe in Python 3.",66,[66],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b322-input
ef4331807c9e9f53e74687da4320072e.py,blacklist,B322,HIGH,HIGH,"The input method in Python 2 will read from standard input, evaluate and run the resulting string as python source code. This is similar, though in many ways worse, then using eval. On Python 2, use raw_input instead, input is safe in Python 3.",73,[73],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b322-input
ef4331807c9e9f53e74687da4320072e.py,blacklist,B322,HIGH,HIGH,"The input method in Python 2 will read from standard input, evaluate and run the resulting string as python source code. This is similar, though in many ways worse, then using eval. On Python 2, use raw_input instead, input is safe in Python 3.",85,[85],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b322-input
ef4331807c9e9f53e74687da4320072e.py,blacklist,B322,HIGH,HIGH,"The input method in Python 2 will read from standard input, evaluate and run the resulting string as python source code. This is similar, though in many ways worse, then using eval. On Python 2, use raw_input instead, input is safe in Python 3.",88,[88],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b322-input
ef4331807c9e9f53e74687da4320072e.py,blacklist,B322,HIGH,HIGH,"The input method in Python 2 will read from standard input, evaluate and run the resulting string as python source code. This is similar, though in many ways worse, then using eval. On Python 2, use raw_input instead, input is safe in Python 3.",116,[116],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b322-input
ef4331807c9e9f53e74687da4320072e.py,blacklist,B322,HIGH,HIGH,"The input method in Python 2 will read from standard input, evaluate and run the resulting string as python source code. This is similar, though in many ways worse, then using eval. On Python 2, use raw_input instead, input is safe in Python 3.",118,[118],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b322-input
ef4331807c9e9f53e74687da4320072e.py,blacklist,B322,HIGH,HIGH,"The input method in Python 2 will read from standard input, evaluate and run the resulting string as python source code. This is similar, though in many ways worse, then using eval. On Python 2, use raw_input instead, input is safe in Python 3.",134,[134],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b322-input
ef4331807c9e9f53e74687da4320072e.py,blacklist,B322,HIGH,HIGH,"The input method in Python 2 will read from standard input, evaluate and run the resulting string as python source code. This is similar, though in many ways worse, then using eval. On Python 2, use raw_input instead, input is safe in Python 3.",149,[149],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b322-input
ef507be68a3eedfab8b5fecbcd71021f.py,blacklist,B322,HIGH,HIGH,"The input method in Python 2 will read from standard input, evaluate and run the resulting string as python source code. This is similar, though in many ways worse, then using eval. On Python 2, use raw_input instead, input is safe in Python 3.",75,[75],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b322-input
ef507be68a3eedfab8b5fecbcd71021f.py,blacklist,B322,HIGH,HIGH,"The input method in Python 2 will read from standard input, evaluate and run the resulting string as python source code. This is similar, though in many ways worse, then using eval. On Python 2, use raw_input instead, input is safe in Python 3.",81,[81],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b322-input
ef507be68a3eedfab8b5fecbcd71021f.py,blacklist,B322,HIGH,HIGH,"The input method in Python 2 will read from standard input, evaluate and run the resulting string as python source code. This is similar, though in many ways worse, then using eval. On Python 2, use raw_input instead, input is safe in Python 3.",84,[84],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b322-input
ef507be68a3eedfab8b5fecbcd71021f.py,blacklist,B322,HIGH,HIGH,"The input method in Python 2 will read from standard input, evaluate and run the resulting string as python source code. This is similar, though in many ways worse, then using eval. On Python 2, use raw_input instead, input is safe in Python 3.",117,[117],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b322-input
efce2e1a817a01441f08.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,26,[26],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
f044ac3ea8a3ec756a2c.py,blacklist,B404,LOW,HIGH,Consider possible security implications associated with subprocess module.,6,"[6, 7]",https://bandit.readthedocs.io/en/latest/blacklists/blacklist_imports.html#b404-import-subprocess
f044ac3ea8a3ec756a2c.py,subprocess_popen_with_shell_equals_true,B602,HIGH,HIGH,"subprocess call with shell=True identified, security issue.",14,[14],https://bandit.readthedocs.io/en/latest/plugins/b602_subprocess_popen_with_shell_equals_true.html
f0494049443a134e775b.py,blacklist,B310,MEDIUM,HIGH,Audit url open for permitted schemes. Allowing use of file:/ or custom schemes is often unexpected.,30,[30],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b310-urllib-urlopen
f0bc519824e46815939b240c4f6a7553.py,blacklist,B310,MEDIUM,HIGH,Audit url open for permitted schemes. Allowing use of file:/ or custom schemes is often unexpected.,19,[19],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b310-urllib-urlopen
f0bc519824e46815939b240c4f6a7553.py,blacklist,B310,MEDIUM,HIGH,Audit url open for permitted schemes. Allowing use of file:/ or custom schemes is often unexpected.,33,[33],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b310-urllib-urlopen
f0efde095cafcf1dd1e6.py,blacklist,B311,LOW,HIGH,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,50,[50],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b311-random
f0f127cc57f26d968f10.py,try_except_pass,B110,LOW,HIGH,"Try, Except, Pass detected.",19,[19],https://bandit.readthedocs.io/en/latest/plugins/b110_try_except_pass.html
f112560fd04ce43c53d4.py,blacklist,B405,LOW,HIGH,"Using ElementTree to parse untrusted XML data is known to be vulnerable to XML attacks. Replace ElementTree with the equivalent defusedxml package, or make sure defusedxml.defuse_stdlib() is called.",6,[6],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_imports.html#b405-import-xml-etree
f112560fd04ce43c53d4.py,blacklist,B314,MEDIUM,HIGH,Using xml.etree.ElementTree.fromstring to parse untrusted XML data is known to be vulnerable to XML attacks. Replace xml.etree.ElementTree.fromstring with its defusedxml equivalent function or make sure defusedxml.defuse_stdlib() is called,18,[18],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_imports.html#b313-b320-xml-bad-elementtree
f11f9c488df72286fbe4fe62f070e273.py,blacklist,B405,LOW,HIGH,"Using xml.etree.ElementTree to parse untrusted XML data is known to be vulnerable to XML attacks. Replace xml.etree.ElementTree with the equivalent defusedxml package, or make sure defusedxml.defuse_stdlib() is called.",13,"[13, 14, 15]",https://bandit.readthedocs.io/en/latest/blacklists/blacklist_imports.html#b405-import-xml-etree
f11f9c488df72286fbe4fe62f070e273.py,blacklist,B314,MEDIUM,HIGH,Using xml.etree.ElementTree.fromstring to parse untrusted XML data is known to be vulnerable to XML attacks. Replace xml.etree.ElementTree.fromstring with its defusedxml equivalent function or make sure defusedxml.defuse_stdlib() is called,35,[35],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_imports.html#b313-b320-xml-bad-elementtree
f17242d1b76c068834c2.py,blacklist,B404,LOW,HIGH,Consider possible security implications associated with subprocess module.,6,"[6, 7]",https://bandit.readthedocs.io/en/latest/blacklists/blacklist_imports.html#b404-import-subprocess
f17242d1b76c068834c2.py,start_process_with_partial_path,B607,LOW,HIGH,Starting a process with a partial executable path,34,[34],https://bandit.readthedocs.io/en/latest/plugins/b607_start_process_with_partial_path.html
f17242d1b76c068834c2.py,subprocess_without_shell_equals_true,B603,LOW,HIGH,subprocess call - check for execution of untrusted input.,34,[34],https://bandit.readthedocs.io/en/latest/plugins/b603_subprocess_without_shell_equals_true.html
f17242d1b76c068834c2.py,start_process_with_partial_path,B607,LOW,HIGH,Starting a process with a partial executable path,35,[35],https://bandit.readthedocs.io/en/latest/plugins/b607_start_process_with_partial_path.html
f17242d1b76c068834c2.py,subprocess_without_shell_equals_true,B603,LOW,HIGH,subprocess call - check for execution of untrusted input.,35,[35],https://bandit.readthedocs.io/en/latest/plugins/b603_subprocess_without_shell_equals_true.html
